Index,File,Label,Confidence
586,clark consolidated industries inc_1986_page_33_3.csv,__label__nontarget,1.0000100135803223
587,clark equipment co_1986_page_38_1.csv,__label__target,1.0000100135803223
588,clc of america inc_1986_page_27_1.csv,__label__nontarget,0.9996414184570312
589,clc of america inc_1986_page_27_2.csv,__label__target,0.9997369647026062
590,cleveland cliffs inc_1986_page_94_1.csv,__label__target,0.9993818402290344
591,cleveland cliffs inc_1986_page_94_2.csv,__label__nontarget,0.9999547004699707
592,cleveland cliffs inc_1986_page_94_3.csv,__label__nontarget,1.0000098943710327
593,clorox co_1986_page_35_1.csv,__label__nontarget,1.0000100135803223
594,clorox co_1986_page_36_1.csv,__label__nontarget,1.0000100135803223
595,cmi corp_1986_page_31_1.csv,__label__nontarget,0.999995231628418
596,cmx corp_1986_page_23_1.csv,__label__nontarget,1.0000100135803223
597,cmx corp_1986_page_23_2.csv,__label__nontarget,0.9830612540245056
598,cmx corp_1986_page_23_3.csv,__label__target,1.0000100135803223
599,cna financial corp_1986_page_7_1.csv,__label__nontarget,1.0000052452087402
600,cna financial corp_1986_page_8_1.csv,__label__nontarget,0.9999902248382568
601,cna financial corp_1986_page_9_1.csv,__label__nontarget,1.000006079673767
602,coachmen industries inc_1986_page_65_1.csv,__label__nontarget,0.9925487637519836
603,coachmen industries inc_1986_page_65_2.csv,__label__target,0.9864897131919861
604,coachmen industries inc_1986_page_65_3.csv,__label__nontarget,1.0000100135803223
605,coastal corp_1986_page_67_1.csv,__label__nontarget,0.9999839067459106
606,coastal corp_1986_page_67_2.csv,__label__target,0.9999387264251709
607,coca cola co_1986_page_133_1.csv,__label__target,0.9968523979187012
608,coca cola co_1986_page_133_2.csv,__label__nontarget,1.0000100135803223
609,coca cola co_1986_page_96_1.csv,__label__nontarget,1.0000100135803223
610,coca cola co_1986_page_96_2.csv,__label__target,0.9144256114959717
611,coca cola co_1986_page_96_3.csv,__label__nontarget,1.0000100135803223
612,coca cola co_1986_page_96_4.csv,__label__nontarget,1.0000100135803223
613,cognitronics corp_1986_page_72_1.csv,__label__nontarget,1.0000064373016357
614,cognitronics corp_1986_page_72_2.csv,__label__target,0.9999126195907593
615,cognitronics corp_1986_page_72_3.csv,__label__nontarget,1.0000087022781372
616,cognitronics corp_1986_page_72_4.csv,__label__nontarget,1.000009298324585
617,cohu inc_1986_page_44_1.csv,__label__target,1.0000007152557373
618,cohu inc_1986_page_45_1.csv,__label__nontarget,1.0000100135803223
619,coleman co inc_1986_page_57_1.csv,__label__nontarget,1.0000008344650269
620,coleman co inc_1986_page_57_2.csv,__label__target,1.0000100135803223
621,coleman co inc_1986_page_57_3.csv,__label__nontarget,0.9999886751174927
622,coleman co inc_1986_page_57_4.csv,__label__nontarget,1.0000100135803223
623,colgate palmolive co_1986_page_104_1.csv,__label__nontarget,1.0000098943710327
624,colgate palmolive co_1986_page_104_2.csv,__label__target,0.9999040365219116
625,colgate palmolive co_1986_page_104_3.csv,__label__nontarget,0.8020750284194946
626,colgate palmolive co_1986_page_104_4.csv,__label__nontarget,1.0000057220458984
627,colgate palmolive co_1986_page_104_5.csv,__label__nontarget,1.0000100135803223
628,colgate palmolive co_1986_page_104_6.csv,__label__nontarget,1.0000098943710327
629,collins & aikman corp_1986_page_88_1.csv,__label__target,1.0000100135803223
630,collins & aikman corp_1986_page_88_2.csv,__label__nontarget,1.0000035762786865
631,collins & aikman corp_1986_page_88_3.csv,__label__nontarget,1.000008463859558
632,collins & aikman corp_1986_page_88_4.csv,__label__nontarget,1.0000063180923462
633,collins & aikman corp_1986_page_88_5.csv,__label__nontarget,0.9125927090644836
634,collins foods international inc_1986_page_12_1.csv,__label__nontarget,0.9970566630363464
635,collins industries inc_1986_page_50_1.csv,__label__nontarget,1.0000100135803223
636,collins industries inc_1986_page_50_2.csv,__label__nontarget,1.0000100135803223
637,collins industries inc_1986_page_50_3.csv,__label__nontarget,1.0000100135803223
638,combined international corp_1986_page_66_1.csv,__label__nontarget,1.0000100135803223
639,combined international corp_1986_page_66_2.csv,__label__nontarget,1.0000097751617432
640,combustion engineering inc_1986_page_112_1.csv,__label__target,1.0000100135803223
641,combustion engineering inc_1986_page_112_2.csv,__label__nontarget,0.9999066591262817
642,combustion engineering inc_1986_page_112_3.csv,__label__nontarget,0.9625210165977478
643,combustion engineering inc_1986_page_112_4.csv,__label__nontarget,0.9987649917602539
644,comdata network inc_1986_page_32_1.csv,__label__nontarget,0.9968476295471191
645,comdata network inc_1986_page_32_2.csv,__label__target,1.0000100135803223
646,comdisco inc_1986_page_109_1.csv,__label__nontarget,1.0000100135803223
647,comdisco inc_1986_page_109_2.csv,__label__target,0.9978695511817932
648,comdisco inc_1986_page_109_3.csv,__label__nontarget,1.0000100135803223
649,commercial credit co_1986_page_95_1.csv,__label__target,0.9996908903121948
650,commercial credit co_1986_page_95_2.csv,__label__nontarget,0.9981043934822083
651,commercial metals co_1986_page_45_1.csv,__label__nontarget,1.0000100135803223
652,commercial metals co_1986_page_45_2.csv,__label__target,0.9951574206352234
653,commonwealth energy system_1986_page_87_1.csv,__label__nontarget,0.9999234676361084
654,commonwealth energy system_1986_page_87_2.csv,__label__nontarget,0.9999786615371704
655,commonwealth energy system_1986_page_87_3.csv,__label__target,1.0000098943710327
656,commtron corp_1986_page_111_1.csv,__label__target,0.9999849796295166
657,commtron corp_1986_page_111_2.csv,__label__nontarget,1.0000100135803223
658,commtron corp_1986_page_111_3.csv,__label__nontarget,1.000006079673767
659,community psychiatric centers_1986_page_38_1.csv,__label__target,0.9996929168701172
660,community psychiatric centers_1986_page_38_2.csv,__label__nontarget,1.000009536743164
661,compudyne corp_1986_page_30_1.csv,__label__target,0.9987115859985352
662,computer consoles inc_1986_page_39_1.csv,__label__target,0.9979320168495178
663,computer factory inc_1986_page_21_1.csv,__label__target,1.000009536743164
664,computer factory inc_1986_page_21_2.csv,__label__nontarget,1.0000100135803223
665,computer task group inc_1986_page_97_1.csv,__label__target,0.9998714923858643
666,computer task group inc_1986_page_98_1.csv,__label__nontarget,1.0000100135803223
667,computer task group inc_1986_page_98_2.csv,__label__nontarget,0.9999514818191528
668,computer task group inc_1986_page_98_3.csv,__label__nontarget,1.0000100135803223
669,computer task group inc_1986_page_99_1.csv,__label__nontarget,1.0000100135803223
670,computer task group inc_1986_page_99_2.csv,__label__nontarget,1.0000100135803223
671,computervision corp_1986_page_50_1.csv,__label__target,0.9999299049377441
672,computervision corp_1986_page_50_2.csv,__label__nontarget,0.9849429726600647
673,conchemco inc_1986_page_39_1.csv,__label__nontarget,1.0000100135803223
674,conchemco inc_1986_page_39_2.csv,__label__nontarget,1.0000100135803223
675,conchemco inc_1986_page_39_3.csv,__label__nontarget,1.0000100135803223
676,concord fabrics inc_1986_page_29_1.csv,__label__target,0.9990084767341614
677,connelly containers inc_1986_page_25_1.csv,__label__target,1.0000100135803223
678,connelly containers inc_1986_page_25_2.csv,__label__nontarget,1.0000100135803223
679,connelly containers inc_1986_page_25_3.csv,__label__nontarget,1.0000091791152954
680,connelly containers inc_1986_page_25_4.csv,__label__nontarget,0.9999898672103882
681,conner corp_1986_page_38_1.csv,__label__nontarget,0.9788155555725098
682,conner corp_1986_page_38_2.csv,__label__target,1.0000100135803223
683,conrac corp_1986_page_57_1.csv,__label__target,0.9154027700424194
684,conrac corp_1986_page_57_2.csv,__label__nontarget,0.9988774061203003
685,consolidated edison co of new york inc_1986_page_56_1.csv,__label__nontarget,0.8058403134346008
686,consolidated natural gas co_1986_page_54_1.csv,__label__nontarget,1.0000100135803223
687,consolidated natural gas co_1986_page_54_2.csv,__label__target,1.0000046491622925
688,consolidated oil & gas inc_1986_page_78_1.csv,__label__target,0.9999886751174927
689,consolidated stores corp_1986_page_128_1.csv,__label__target,0.9998650550842285
690,consolidated stores corp_1986_page_128_2.csv,__label__nontarget,1.0000100135803223
691,container corp of america_1986_page_37_1.csv,__label__nontarget,1.000008463859558
692,container corp of america_1986_page_37_2.csv,__label__target,0.9988498091697693
693,contel corp_1986_page_104_1.csv,__label__target,1.000006079673767
694,contel corp_1986_page_104_2.csv,__label__nontarget,1.0000100135803223
695,continental information systems corp_1986_page_38_1.csv,__label__target,0.999568521976471
696,continental information systems corp_1986_page_38_2.csv,__label__nontarget,0.9999979734420776
697,continental materials corp_1986_page_44_1.csv,__label__nontarget,1.0000100135803223
698,continental materials corp_1986_page_44_2.csv,__label__nontarget,1.0000100135803223
699,continental materials corp_1986_page_44_3.csv,__label__target,0.999950647354126
700,continental materials corp_1986_page_44_4.csv,__label__nontarget,0.9999817609786987
701,continental materials corp_1986_page_44_5.csv,__label__nontarget,1.0000100135803223
702,continental materials corp_1986_page_44_6.csv,__label__nontarget,0.9997653365135193
703,convest energy partners ltd_1986_page_43_1.csv,__label__nontarget,1.0000032186508179
704,cook united inc_1986_page_35_1.csv,__label__target,1.0000096559524536
705,cook united inc_1986_page_35_2.csv,__label__nontarget,0.9708950519561768
706,cooper tire & rubber co_1986_page_61_1.csv,__label__nontarget,1.0000100135803223
707,cooper tire & rubber co_1986_page_61_2.csv,__label__nontarget,1.0000098943710327
708,cooper tire & rubber co_1986_page_61_3.csv,__label__nontarget,1.0000100135803223
709,cooper tire & rubber co_1986_page_61_4.csv,__label__target,1.0000100135803223
710,cooper tire & rubber co_1986_page_61_5.csv,__label__nontarget,0.9380508065223694
711,coopervision inc_1986_page_23_1.csv,__label__target,0.9992900490760803
712,coopervision inc_1986_page_23_2.csv,__label__nontarget,0.9876281023025513
713,copperweld corp_1986_page_47_1.csv,__label__target,0.686043918132782
714,corning glass works_1986_page_90_1.csv,__label__target,0.999755322933197
715,corning glass works_1986_page_90_2.csv,__label__nontarget,0.9999926090240479
716,corroon & black corp_1986_page_46_1.csv,__label__target,0.9914568662643433
717,corroon & black corp_1986_page_46_2.csv,__label__nontarget,0.9999791383743286
718,cosmopolitan care corp_1986_page_33_1.csv,__label__target,1.0000100135803223
719,cosmopolitan care corp_1986_page_33_2.csv,__label__nontarget,1.0000100135803223
720,countrywide credit industries inc_1986_page_28_1.csv,__label__target,0.99980229139328
721,countrywide credit industries inc_1986_page_28_2.csv,__label__nontarget,1.0000100135803223
722,countrywide credit industries inc_1986_page_28_3.csv,__label__nontarget,0.9998069405555725
723,countrywide credit industries inc_1986_page_29_1.csv,__label__nontarget,0.9985198378562927
724,countrywide credit industries inc_1986_page_29_2.csv,__label__nontarget,1.0000100135803223
725,cpc international inc_1986_page_59_1.csv,__label__target,1.0000067949295044
726,cpc international inc_1986_page_59_2.csv,__label__nontarget,1.0000100135803223
727,craig corp_1986_page_14_1.csv,__label__nontarget,1.0000100135803223
728,craig corp_1986_page_14_2.csv,__label__target,1.0000100135803223
729,cray research inc_1986_page_64_1.csv,__label__target,1.000009536743164
730,cray research inc_1986_page_64_2.csv,__label__nontarget,0.9993401765823364
731,cray research inc_1986_page_65_1.csv,__label__nontarget,1.0000100135803223
732,credithrift financial corp_1986_page_35_1.csv,__label__nontarget,1.000003695487976
733,credithrift financial corp_1986_page_35_2.csv,__label__target,0.9999881982803345
734,cri insured mortgage investments ii inc_1986_page_35_1.csv,__label__nontarget,1.0000100135803223
735,crompton & knowles corp_1986_page_56_1.csv,__label__nontarget,0.9999864101409912
736,crompton & knowles corp_1986_page_56_2.csv,__label__target,1.000009536743164
737,crompton & knowles corp_1986_page_57_1.csv,__label__nontarget,1.0000100135803223
738,crompton & knowles corp_1986_page_57_2.csv,__label__nontarget,1.0000100135803223
739,crowley milner & co_1986_page_29_1.csv,__label__nontarget,1.000009298324585
740,crowley milner & co_1986_page_29_2.csv,__label__target,0.9919981956481934
741,crowley milner & co_1986_page_29_3.csv,__label__nontarget,1.0000100135803223
742,crowley milner & co_1986_page_29_4.csv,__label__nontarget,1.0000100135803223
743,crown central petroleum corp_1986_page_52_1.csv,__label__target,0.9999659061431885
744,crown central petroleum corp_1986_page_52_2.csv,__label__nontarget,1.0000046491622925
745,crown central petroleum corp_1986_page_52_3.csv,__label__nontarget,1.0000100135803223
746,crown central petroleum corp_1986_page_53_1.csv,__label__nontarget,0.9976391196250916
747,crown cork & seal co inc_1986_page_29_1.csv,__label__nontarget,1.0000100135803223
748,crown cork & seal co inc_1986_page_29_2.csv,__label__nontarget,1.0000100135803223
749,crown crafts inc_1986_page_27_1.csv,__label__target,1.0000100135803223
750,crs sirrine inc_1986_page_115_1.csv,__label__target,1.0000100135803223
751,crs sirrine inc_1986_page_115_2.csv,__label__nontarget,0.9992585778236389
752,css industries inc_1986_page_31_1.csv,__label__nontarget,1.0000100135803223
753,csx corp_1986_page_28_1.csv,__label__nontarget,0.9534157514572144
754,csx corp_1986_page_28_2.csv,__label__nontarget,0.9997654557228088
755,csx corp_1986_page_28_3.csv,__label__nontarget,1.0000100135803223
756,csx corp_1986_page_28_4.csv,__label__target,1.000009536743164
757,cubic corp_1986_page_34_1.csv,__label__target,0.9993850588798523
758,cubic corp_1986_page_34_2.csv,__label__nontarget,0.953141987323761
759,cubic corp_1986_page_34_3.csv,__label__nontarget,1.0000100135803223
760,culbro corp_1986_page_51_1.csv,__label__nontarget,1.000009536743164
761,culbro corp_1986_page_51_2.csv,__label__target,0.9994945526123047
762,culbro corp_1986_page_51_3.csv,__label__nontarget,0.9999679327011108
763,culbro corp_1986_page_51_4.csv,__label__nontarget,1.0000100135803223
764,culbro corp_1986_page_51_5.csv,__label__nontarget,1.0000100135803223
765,culbro corp_1986_page_51_6.csv,__label__nontarget,1.0000003576278687
766,cummins engine co inc_1986_page_59_1.csv,__label__nontarget,0.9917011260986328
767,curtiss wright corp_1986_page_68_1.csv,__label__target,0.9996479749679565
768,curtiss wright corp_1986_page_68_2.csv,__label__nontarget,1.0000100135803223
769,curtiss wright corp_1986_page_68_3.csv,__label__nontarget,1.0000100135803223
770,curtiss wright corp_1986_page_68_4.csv,__label__nontarget,0.9996011853218079
771,curtiss wright corp_1986_page_69_1.csv,__label__nontarget,1.0000098943710327
772,curtiss wright corp_1986_page_69_2.csv,__label__nontarget,1.0000100135803223
773,curtiss wright corp_1986_page_69_3.csv,__label__nontarget,1.0000100135803223
774,dallas corp_1986_page_86_1.csv,__label__target,0.9997740387916565
775,dallas corp_1986_page_86_2.csv,__label__nontarget,0.9999405145645142
776,dallas corp_1986_page_86_3.csv,__label__nontarget,1.0000100135803223
777,dallas corp_1986_page_86_4.csv,__label__nontarget,1.0000100135803223
778,dallas corp_1986_page_86_5.csv,__label__nontarget,1.000009536743164
779,damon corp_1986_page_98_1.csv,__label__target,0.6456645131111145
780,daniel industries inc_1986_page_34_1.csv,__label__target,0.9007261395454407
781,datapoint corp_1986_page_35_1.csv,__label__target,1.0000014305114746
782,datapoint corp_1986_page_35_2.csv,__label__nontarget,0.999762237071991
783,datapoint corp_1986_page_36_1.csv,__label__nontarget,1.0000100135803223
784,datarex systems inc_1986_page_48_1.csv,__label__target,1.0000100135803223
785,datarex systems inc_1986_page_48_2.csv,__label__nontarget,1.0000100135803223
786,datarex systems inc_1986_page_48_3.csv,__label__nontarget,1.0000100135803223
787,dayco corp_1986_page_106_1.csv,__label__target,0.999984860420227
788,dayco corp_1986_page_106_2.csv,__label__nontarget,0.9279587268829346
789,dayco corp_1986_page_106_3.csv,__label__nontarget,0.99266117811203
790,dayco corp_1986_page_106_4.csv,__label__nontarget,0.9678750038146973
791,dayco corp_1986_page_25_1.csv,__label__target,0.9999669790267944
792,dayco corp_1986_page_25_2.csv,__label__nontarget,0.9678750038146973
793,dayco corp_1986_page_25_3.csv,__label__nontarget,0.9279587268829346
794,dayco corp_1986_page_25_4.csv,__label__nontarget,0.9782856702804565
795,dcny corp_1986_page_103_1.csv,__label__nontarget,1.0000100135803223
796,de rose industries inc_1986_page_30_1.csv,__label__nontarget,0.9642714858055115
797,de rose industries inc_1986_page_30_2.csv,__label__target,1.0000100135803223
798,de rose industries inc_1986_page_30_3.csv,__label__nontarget,1.0000097751617432
799,de rose industries inc_1986_page_30_4.csv,__label__nontarget,1.0000098943710327
800,dean foods co_1986_page_40_1.csv,__label__target,1.0000098943710327
801,dean foods co_1986_page_40_2.csv,__label__nontarget,0.9999949932098389
802,dean foods co_1986_page_40_3.csv,__label__nontarget,0.9940349459648132
803,decision industries corp_1986_page_24_1.csv,__label__nontarget,1.0000085830688477
804,decision industries corp_1986_page_24_2.csv,__label__target,1.0000096559524536
805,decision industries corp_1986_page_24_3.csv,__label__nontarget,1.0000100135803223
806,decision industries corp_1986_page_24_4.csv,__label__nontarget,0.9996138215065002
807,decision industries corp_1986_page_24_5.csv,__label__nontarget,1.0000100135803223
808,decision industries corp_1986_page_24_6.csv,__label__nontarget,0.9997206330299377
809,del e webb investment properties inc_1986_page_33_1.csv,__label__nontarget,0.9999902248382568
810,del laboratories inc_1986_page_51_1.csv,__label__target,1.0000100135803223
811,del laboratories inc_1986_page_52_1.csv,__label__nontarget,1.0000100135803223
812,deluxe check printers inc_1986_page_55_1.csv,__label__nontarget,1.0000100135803223
813,deluxe check printers inc_1986_page_55_2.csv,__label__target,1.0000100135803223
814,deluxe check printers inc_1986_page_55_3.csv,__label__nontarget,0.9865030646324158
815,dennison manufacturing co_1986_page_48_1.csv,__label__nontarget,1.0000061988830566
816,dennison manufacturing co_1986_page_48_2.csv,__label__target,1.0000100135803223
817,dennison manufacturing co_1986_page_48_3.csv,__label__nontarget,0.9998924732208252
818,designatronics inc_1986_page_26_1.csv,__label__target,1.0000078678131104
819,designatronics inc_1986_page_26_2.csv,__label__nontarget,1.0000100135803223
820,designcraft industries inc_1986_page_27_1.csv,__label__nontarget,0.9997617602348328
821,designcraft industries inc_1986_page_27_2.csv,__label__target,1.0000076293945312
822,detroit edison co_1986_page_47_1.csv,__label__nontarget,1.0000100135803223
823,detroit edison co_1986_page_47_2.csv,__label__target,0.9996044039726257
824,diamond bathurst inc_1986_page_28_1.csv,__label__nontarget,1.0000098943710327
825,diamond bathurst inc_1986_page_28_2.csv,__label__target,0.9996646642684937
826,diamond bathurst inc_1986_page_28_3.csv,__label__nontarget,1.0000100135803223
827,diamond shamrock corp_1986_page_42_1.csv,__label__target,0.9999829530715942
828,diamond shamrock corp_1986_page_42_2.csv,__label__nontarget,0.9999395608901978
829,diamond shamrock corp_1986_page_42_3.csv,__label__nontarget,1.0000066757202148
830,diana corp_1986_page_26_1.csv,__label__nontarget,1.0000097751617432
831,diana corp_1986_page_26_2.csv,__label__target,0.9999983310699463
832,diebold inc_1986_page_54_1.csv,__label__target,1.0000100135803223
833,diebold inc_1986_page_54_2.csv,__label__nontarget,1.0000100135803223
834,dillard department stores inc_1986_page_143_1.csv,__label__target,1.0000097751617432
835,dillard department stores inc_1986_page_143_2.csv,__label__nontarget,0.999970555305481
836,dillard department stores inc_1986_page_143_3.csv,__label__nontarget,1.0000098943710327
837,diodes inc_1986_page_31_1.csv,__label__target,1.0000088214874268
838,direct action marketing inc_1986_page_30_1.csv,__label__nontarget,1.0000091791152954
839,direct action marketing inc_1986_page_30_2.csv,__label__nontarget,1.0000100135803223
840,dome petroleum ltd_1986_page_92_1.csv,__label__target,0.9746026396751404
841,dome petroleum ltd_1986_page_92_2.csv,__label__nontarget,0.996194064617157
842,donaldson co inc_1986_page_105_1.csv,__label__target,1.0000100135803223
843,donaldson co inc_1986_page_105_2.csv,__label__nontarget,0.9999549388885498
844,donaldson co inc_1986_page_105_3.csv,__label__nontarget,0.9063370823860168
845,donaldson co inc_1986_page_105_4.csv,__label__nontarget,1.0000081062316895
846,dover corp_1986_page_73_1.csv,__label__target,1.0000072717666626
847,dow chemical co_1986_page_93_1.csv,__label__target,0.9997346997261047
848,dow jones & co inc_1986_page_25_1.csv,__label__target,0.9008076786994934
849,dow jones & co inc_1986_page_25_2.csv,__label__nontarget,1.0000100135803223
850,downey savings & loan association_1986_page_75_1.csv,__label__target,0.9999268054962158
851,downey savings & loan association_1986_page_75_2.csv,__label__nontarget,1.0000100135803223
852,dpl inc_1986_page_132_1.csv,__label__nontarget,0.7800005078315735
853,dpl inc_1986_page_132_2.csv,__label__nontarget,1.0000098943710327
854,dreyfus corp_1986_page_63_1.csv,__label__target,0.9996453523635864
855,dreyfus corp_1986_page_63_2.csv,__label__nontarget,1.0000100135803223
856,driver harris co_1986_page_39_1.csv,__label__target,0.9998016953468323
857,driver harris co_1986_page_39_2.csv,__label__nontarget,1.0000100135803223
858,dun & bradstreet corp_1986_page_94_1.csv,__label__target,1.0000066757202148
859,dun & bradstreet corp_1986_page_94_2.csv,__label__nontarget,0.9999986886978149
860,dun & bradstreet corp_1986_page_94_3.csv,__label__nontarget,1.0000100135803223
861,duro test corp_1986_page_31_1.csv,__label__nontarget,1.0000100135803223
862,duro test corp_1986_page_31_2.csv,__label__nontarget,1.0000098943710327
863,duro test corp_1986_page_31_3.csv,__label__nontarget,1.0000100135803223
864,dynalectron corp_1986_page_60_1.csv,__label__target,1.0000059604644775
865,dynalectron corp_1986_page_60_2.csv,__label__nontarget,0.5305176973342896
866,dynalectron corp_1986_page_60_3.csv,__label__nontarget,1.0000100135803223
867,dynalectron corp_1986_page_60_4.csv,__label__nontarget,1.0000100135803223
868,e i du pont de nemours & co_1986_page_128_1.csv,__label__nontarget,1.0000046491622925
869,e i du pont de nemours & co_1986_page_128_2.csv,__label__target,1.0000091791152954
870,e i du pont de nemours & co_1986_page_128_3.csv,__label__nontarget,1.0000100135803223
871,e i du pont de nemours & co_1986_page_128_4.csv,__label__nontarget,1.0000100135803223
872,eac industries inc_1986_page_22_1.csv,__label__nontarget,0.5616483688354492
873,eac industries inc_1986_page_22_2.csv,__label__nontarget,0.9999847412109375
874,eac industries inc_1986_page_22_3.csv,__label__nontarget,1.0000100135803223
875,eagle clothes inc_1986_page_47_1.csv,__label__target,0.9999309778213501
876,eagle clothes inc_1986_page_47_2.csv,__label__nontarget,1.0000100135803223
877,eagle picher industries inc_1986_page_52_1.csv,__label__target,1.0000075101852417
878,eagle picher industries inc_1986_page_52_2.csv,__label__nontarget,1.000009536743164
879,earl scheib inc_1986_page_31_1.csv,__label__nontarget,1.0000100135803223
880,earle m jorgensen co_1986_page_30_1.csv,__label__nontarget,1.0000098943710327
881,earle m jorgensen co_1986_page_30_2.csv,__label__target,1.0000096559524536
882,eaton corp_1986_page_30_1.csv,__label__target,0.9999915361404419
883,echlin inc_1986_page_87_1.csv,__label__nontarget,1.0000100135803223
884,echlin inc_1986_page_87_2.csv,__label__target,0.9987464547157288
885,echlin inc_1986_page_87_3.csv,__label__nontarget,1.0000100135803223
886,echo bay mines ltd_1986_page_70_1.csv,__label__target,0.9984337091445923
887,edo corp_1986_page_97_1.csv,__label__nontarget,1.000008463859558
888,edo corp_1986_page_97_2.csv,__label__target,1.0000100135803223
889,edo corp_1986_page_97_3.csv,__label__nontarget,1.0000100135803223
890,educational computer corp_1986_page_26_1.csv,__label__target,0.9985981583595276
891,eeco inc_1986_page_79_1.csv,__label__nontarget,1.0000098943710327
892,eeco inc_1986_page_79_2.csv,__label__target,0.8961418867111206
893,eg&g inc_1986_page_99_1.csv,__label__target,1.0000097751617432
894,eg&g inc_1986_page_99_2.csv,__label__nontarget,1.0000100135803223
895,eg&g inc_1986_page_99_3.csv,__label__nontarget,0.9991133809089661
896,eg&g inc_1986_page_99_4.csv,__label__nontarget,1.0000100135803223
897,eg&g inc_1986_page_99_5.csv,__label__nontarget,1.0000100135803223
898,eg&g inc_1986_page_99_6.csv,__label__nontarget,1.0000100135803223
899,elcor corp_1986_page_87_1.csv,__label__nontarget,0.9998478889465332
900,elcor corp_1986_page_87_2.csv,__label__nontarget,0.9242725968360901
901,elcor corp_1986_page_87_3.csv,__label__nontarget,1.0000100135803223
902,elcor corp_1986_page_87_4.csv,__label__target,0.9769958853721619
903,electronic associates inc_1986_page_21_1.csv,__label__nontarget,0.9999854564666748
904,electronic associates inc_1986_page_60_1.csv,__label__nontarget,0.9999393224716187
905,electrosound group inc_1986_page_26_1.csv,__label__target,1.000009298324585
906,electrospace systems inc_1986_page_46_1.csv,__label__target,1.0000100135803223
907,electrospace systems inc_1986_page_46_2.csv,__label__nontarget,1.0000100135803223
908,electrospace systems inc_1986_page_46_3.csv,__label__target,0.7731826901435852
909,electrospace systems inc_1986_page_46_4.csv,__label__nontarget,1.0000100135803223
910,eli lilly & co_1986_page_114_1.csv,__label__nontarget,1.0000025033950806
911,eli lilly & co_1986_page_114_2.csv,__label__target,1.0000100135803223
912,eli lilly & co_1986_page_114_3.csv,__label__nontarget,1.0000053644180298
913,elsinore corp_1986_page_71_1.csv,__label__nontarget,0.9999984502792358
914,elsinore corp_1986_page_71_2.csv,__label__target,0.9993794560432434
915,emerald homes l p_1986_page_58_1.csv,__label__nontarget,1.0000100135803223
916,emerald homes l p_1986_page_58_2.csv,__label__nontarget,1.0000100135803223
917,emerald homes l p_1986_page_58_3.csv,__label__nontarget,1.0000085830688477
918,emerson electric co_1986_page_118_1.csv,__label__nontarget,1.0000100135803223
919,emerson electric co_1986_page_118_2.csv,__label__target,0.9997583031654358
920,emerson radio corp_1986_page_134_1.csv,__label__nontarget,0.8252831697463989
921,emerson radio corp_1986_page_134_2.csv,__label__target,0.9090859293937683
922,emerson radio corp_1986_page_134_3.csv,__label__nontarget,1.0000100135803223
923,emerson radio corp_1986_page_134_4.csv,__label__nontarget,1.0000100135803223
924,emery air freight corp_1986_page_114_1.csv,__label__nontarget,1.0000100135803223
925,emery air freight corp_1986_page_114_2.csv,__label__nontarget,1.0000070333480835
926,emery air freight corp_1986_page_114_3.csv,__label__nontarget,1.0000100135803223
927,emery air freight corp_1986_page_114_4.csv,__label__target,1.0000097751617432
928,emery air freight corp_1986_page_114_5.csv,__label__nontarget,1.0000100135803223
929,empire district electric co_1986_page_36_1.csv,__label__target,0.9901395440101624
930,empire district electric co_1986_page_36_2.csv,__label__nontarget,1.0000100135803223
931,empire district electric co_1986_page_36_3.csv,__label__nontarget,1.000009536743164
932,empire gas corp_1986_page_64_1.csv,__label__target,0.999988317489624
933,empire of carolina inc_1986_page_38_1.csv,__label__target,1.000009536743164
934,empire of carolina inc_1986_page_38_2.csv,__label__nontarget,1.0000100135803223
935,energen corp_1986_page_31_1.csv,__label__target,0.9892345070838928
936,energy development partners ltd_1986_page_20_1.csv,__label__nontarget,1.0000097751617432
937,energy management corp_1986_page_33_1.csv,__label__nontarget,0.7503986954689026
938,energy management corp_1986_page_33_2.csv,__label__nontarget,1.0000100135803223
939,energy management corp_1986_page_33_3.csv,__label__nontarget,0.9985518455505371
940,energy oil inc_1986_page_35_1.csv,__label__target,1.0000096559524536
941,energy oil inc_1986_page_35_2.csv,__label__nontarget,1.0000100135803223
942,energy oil inc_1986_page_36_1.csv,__label__nontarget,0.894110381603241
943,ennis business forms inc_1986_page_29_1.csv,__label__target,1.0000100135803223
944,ennis business forms inc_1986_page_29_2.csv,__label__nontarget,1.0000100135803223
945,ennis business forms inc_1986_page_29_3.csv,__label__nontarget,1.0000100135803223
946,enserch exploration partners ltd_1986_page_30_1.csv,__label__nontarget,0.9999688863754272
947,enserch exploration partners ltd_1986_page_30_2.csv,__label__target,1.0000100135803223
948,enserch exploration partners ltd_1986_page_30_3.csv,__label__nontarget,1.0000100135803223
949,ensource inc_1986_page_38_1.csv,__label__target,0.9999912977218628
950,ensource inc_1986_page_39_1.csv,__label__nontarget,0.99493008852005
951,enterra corp_1986_page_32_1.csv,__label__target,0.8355652689933777
952,enterra corp_1986_page_32_2.csv,__label__nontarget,0.9377502799034119
953,entex energy development ltd_1986_page_49_1.csv,__label__nontarget,1.0000100135803223
954,entex inc_1986_page_36_1.csv,__label__target,0.9973394870758057
955,erc international inc_1986_page_151_1.csv,__label__target,1.0000098943710327
956,ero industries inc_1986_page_25_1.csv,__label__nontarget,0.951873779296875
